Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Transmission_Manual,Fuel_Diesel,Fuel_LPG,Fuel_Petrol
1403,Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,1.0,22.07,1199,73.9,5.0,3.5,1,1,0,0
1404,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,1.0,22.07,1199,73.9,5.0,2.59,1,1,0,0
1405,Maruti Ertiga ZDI,Kolkata,2013,70000,1.0,20.77,1248,88.8,7.0,5.45,1,1,0,0
1406,Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,1.0,22.77,1498,98.59,5.0,6.0,1,1,0,0
1407,Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,1.0,11.36,2755,171.5,7.0,15.49,0,1,0,0
1408,BMW 5 Series 523i Sedan,Mumbai,2010,69300,2.0,10.8,2497,150.0,5.0,12.5,0,0,0,1
1409,Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,1.0,23.4,1248,74.0,5.0,4.75,1,1,0,0
1410,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,1.0,18.88,999,123.24,5.0,7.85,1,0,0,1
1411,Hyundai Verna CRDi SX,Ahmedabad,2013,75000,1.0,16.8,1493,110.0,5.0,6.0,1,1,0,0
1412,Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,1.0,17.57,1193,88.7,5.0,4.0,1,0,0,1
1413,Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,1.0,14.4,2967,241.4,5.0,28.75,0,1,0,0
1414,Tata Indica Vista Quadrajet VX,Pune,2012,65000,1.0,22.3,1248,74.0,5.0,2.5,1,1,0,0
1415,Maruti Swift Dzire VDI,Delhi,2015,76128,1.0,26.59,1248,74.0,5.0,5.5,1,1,0,0
1416,Fiat Linea Emotion,Kolkata,2010,39852,1.0,16.0,1368,90.0,5.0,1.59,1,0,0,1
1417,Hyundai i20 1.2 Spotz,Mumbai,2017,18673,1.0,18.6,1197,81.83,5.0,6.22,1,0,0,1
1418,Hyundai EON Era Plus,Kolkata,2016,11583,1.0,21.1,814,55.2,5.0,2.75,1,0,0,1
1420,Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,1.0,17.9,2143,136.0,5.0,25.0,0,1,0,0
1421,Maruti Celerio VXI,Delhi,2014,77000,1.0,23.1,998,67.04,5.0,2.8,1,0,0,1
1422,Chevrolet Beat LT,Mumbai,2014,54890,2.0,17.8,1199,76.8,5.0,2.45,1,0,0,1
1423,Honda Jazz 1.2 V AT i VTEC Privilege,Pune,2016,21000,1.0,19.0,1199,88.7,5.0,6.35,0,0,0,1
1424,BMW 3 Series 320d Highline,Mumbai,2009,58557,3.0,16.07,1995,181.0,5.0,8.0,0,1,0,0
1425,Renault Duster 110PS Diesel RxL,Bangalore,2014,70000,1.0,19.01,1461,108.45,5.0,8.25,1,1,0,0
1426,Ford Figo 2015-2019 1.5P Titanium AT,Mumbai,2017,16000,1.0,17.01,1499,110.4,5.0,5.95,0,0,0,1
1427,Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,1.0,13.68,2393,147.8,7.0,19.92,1,1,0,0
1428,Chevrolet Beat Diesel LS,Kochi,2016,83629,1.0,25.44,936,56.3,5.0,3.15,1,1,0,0
1429,Volkswagen Polo GTI,Chennai,2014,35059,1.0,17.21,1798,189.0,4.0,5.75,0,0,0,1
1430,Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,1.0,10.91,3198,197.2,7.0,32.44,0,1,0,0
1431,Hyundai Verna 1.6 SX CRDI (O) AT,Kochi,2016,44875,2.0,22.32,1582,126.32,5.0,8.01,0,1,0,0
1432,Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,25095,1.0,18.16,1196,86.8,5.0,6.48,1,0,0,1
1433,Maruti 800 AC,Jaipur,2007,59000,1.0,16.1,796,37.0,4.0,0.75,1,0,0,1
1434,Honda City i DTEC V,Kolkata,2014,36000,1.0,26.0,1498,98.6,5.0,5.0,1,1,0,0
1435,Mahindra XUV500 W8 2WD,Mumbai,2012,37000,1.0,16.0,2179,140.0,7.0,7.75,1,1,0,0
1436,Ford Figo Diesel ZXI,Chennai,2010,90000,1.0,20.0,1399,68.0,5.0,2.6,1,1,0,0
1437,Ford EcoSport 1.5 Petrol Titanium,Pune,2018,17000,1.0,17.0,1497,121.36,5.0,9.2,1,0,0,1
1438,Hyundai i20 Asta 1.2,Mumbai,2015,42575,1.0,18.6,1197,81.83,5.0,5.05,1,0,0,1
1439,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,2012,131000,1.0,12.99,2494,100.0,7.0,9.6,1,1,0,0
1440,Renault Duster 85PS Diesel RxL Optional,Mumbai,2013,74000,1.0,20.46,1461,83.8,5.0,5.5,1,1,0,0
1441,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2013,47234,1.0,12.99,2494,100.6,8.0,9.35,1,1,0,0
1442,Honda City 1.5 S MT,Delhi,2009,231673,1.0,17.0,1497,118.0,5.0,2.6,1,0,0,1
1443,Maruti Alto K10 VXI,Hyderabad,2016,10000,1.0,24.07,998,67.1,5.0,3.5,1,0,0,1
1444,Nissan Micra Active XL Petrol,Kochi,2016,49389,1.0,19.49,1198,67.04,5.0,4.26,1,0,0,1
1445,Maruti Celerio VXI AT,Chennai,2016,12000,2.0,23.1,998,67.04,5.0,4.25,0,0,0,1
1446,Mercedes-Benz New C-Class 200 Kompressor,Hyderabad,2010,65000,2.0,11.7,1796,178.0,5.0,11.75,1,0,0,1
1447,Ford Fiesta Diesel Style,Chennai,2013,177000,1.0,23.5,1498,88.7,5.0,3.5,1,1,0,0
1448,Hyundai Verna 1.6 VTVT S,Jaipur,2015,89000,1.0,17.01,1591,121.3,5.0,7.5,1,0,0,1
1449,Hyundai i20 1.4 Asta (AT),Chennai,2009,72000,3.0,15.0,1396,100.0,5.0,3.25,0,0,0,1
1450,Maruti Swift Dzire VXi,Chennai,2012,49000,1.0,17.5,1298,85.8,5.0,4.9,1,0,0,1
1451,Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,Hyderabad,2014,51355,1.0,14.84,2143,170.0,5.0,27.0,0,1,0,0
1452,Hyundai Elite i20 Petrol Asta,Kochi,2017,13460,1.0,18.6,1197,81.86,5.0,8.91,1,0,0,1
1453,Hyundai Verna 1.6 VTVT EX AT,Kochi,2014,35642,1.0,17.01,1591,121.4,5.0,6.69,0,0,0,1
1454,Chevrolet Cruze LTZ,Kochi,2014,52895,1.0,17.3,1998,163.7,5.0,6.02,1,1,0,0
1455,Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,1.0,14.28,1798,138.03,5.0,4.5,1,0,0,1
1456,Maruti A-Star Vxi,Pune,2011,70000,1.0,19.0,998,66.1,5.0,2.0,1,0,0,1
1457,Nissan Micra Diesel XV Premium,Kolkata,2012,32048,1.0,23.08,1461,63.1,5.0,2.4,1,1,0,0
1458,Tata Nano LX,Pune,2013,4700,1.0,25.4,624,37.48,4.0,1.2,1,0,0,1
1459,Maruti Swift Dzire Tour LDI,Delhi,2014,71800,1.0,23.4,1248,74.0,5.0,2.9,1,1,0,0
1461,Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000,1.0,17.32,1968,184.0,5.0,27.0,0,1,0,0
1462,Honda Amaze VX i-DTEC,Chennai,2016,15388,1.0,25.8,1498,98.6,5.0,7.5,1,1,0,0
1463,Chevrolet Optra 1.6 LS,Mumbai,2004,98798,1.0,14.7,1599,104.0,5.0,1.5,1,0,0,1
1464,Audi Q5 2.0 TDI Premium Plus,Hyderabad,2016,43000,1.0,14.16,1968,174.3,5.0,39.5,0,1,0,0
1465,Maruti Ritz VDi,Hyderabad,2012,85112,1.0,23.2,1248,73.94,5.0,3.39,1,1,0,0
1466,Mahindra Scorpio S6 7 Seater,Kochi,2018,37804,1.0,15.4,2179,120.0,7.0,12.4,1,1,0,0
1467,Maruti Ciaz ZDi SHVS,Chennai,2014,45000,1.0,28.09,1248,88.5,5.0,6.85,1,1,0,0
1468,Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,2.0,21.43,1364,138.0,5.0,5.75,1,1,0,0
1469,Tata Indica V2 eLS,Chennai,2015,100073,2.0,25.0,1396,69.0,5.0,2.0,1,1,0,0
1470,Maruti 800 Std BSIII,Jaipur,2006,165000,1.0,16.1,796,37.0,4.0,0.9,1,0,0,1
1471,Volkswagen Polo 1.2 MPI Highline,Kolkata,2015,22000,1.0,16.47,1198,74.0,5.0,3.8,1,0,0,1
1472,Hyundai Elantra 2.0 SX Option AT,Delhi,2017,9500,1.0,14.62,1999,149.92,5.0,16.35,0,0,0,1
1473,Toyota Fortuner 4x2 4 Speed AT,Hyderabad,2012,152000,1.0,11.5,2982,169.0,7.0,16.5,0,1,0,0
1474,Maruti Baleno Zeta 1.2,Coimbatore,2019,17705,1.0,21.4,1197,83.1,5.0,8.7,1,0,0,1
1475,Maruti Baleno Zeta 1.2,Mumbai,2016,12000,1.0,21.4,1197,83.1,5.0,6.1,1,0,0,1
1476,Mini Cooper Countryman D,Hyderabad,2013,51000,1.0,23.8,1998,112.0,5.0,21.94,0,1,0,0
1477,Mercedes-Benz S Class 2005 2013 320 CDI,Chennai,2009,42000,2.0,13.0,2987,210.0,5.0,22.0,0,1,0,0
1478,Maruti Alto K10 LXI,Delhi,2015,51000,1.0,20.92,998,67.1,5.0,2.65,1,0,0,1
1479,Maruti Swift VXI Optional,Kochi,2017,42527,1.0,20.4,1197,81.8,5.0,5.27,1,0,0,1
1480,Chevrolet Sail LT ABS,Kolkata,2014,45000,1.0,22.1,1248,74.0,5.0,2.48,1,1,0,0
1481,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,1.0,12.8,2494,102.0,8.0,6.0,1,1,0,0
1482,Toyota Fortuner 3.0 Diesel,Mumbai,2009,92000,1.0,11.5,2982,171.0,7.0,8.9,1,1,0,0
1483,BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,2.0,18.88,1995,184.0,5.0,18.0,0,1,0,0
1484,Skoda Octavia Ambition 1.4 TSI MT,Coimbatore,2016,53211,1.0,16.8,1395,138.02,5.0,11.64,1,0,0,1
1485,Toyota Fortuner 3.0 Diesel,Kolkata,2019,80000,1.0,11.5,2982,171.0,7.0,8.99,1,1,0,0
1486,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Bangalore,2009,74000,1.0,15.5,1896,105.0,5.0,5.25,0,1,0,0
1487,Hyundai i20 1.4 CRDi Asta,Kolkata,2011,37000,1.0,23.0,1396,90.0,5.0,2.95,1,1,0,0
1488,Tata Manza Club Class Quadrajet90 LX,Mumbai,2013,64000,2.0,21.02,1248,88.76,5.0,2.65,1,1,0,0
1489,Volkswagen Vento Petrol Highline,Pune,2013,57197,1.0,15.04,1598,103.6,5.0,4.0,1,0,0,1
1490,Hyundai Creta 1.6 SX Automatic Diesel,Chennai,2016,55000,1.0,17.6,1582,126.2,5.0,12.5,0,1,0,0
1491,Maruti Ritz VXI,Mumbai,2014,33000,1.0,21.1,1197,85.8,5.0,3.25,1,0,0,1
1492,Honda CR-V 2.0L 2WD MT,Delhi,2008,70000,1.0,13.1,1997,141.1,5.0,4.0,1,0,0,1
1493,Mahindra XUV500 W8 2WD,Delhi,2012,75000,2.0,15.1,2179,140.0,7.0,6.25,1,1,0,0
1494,Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,2016,58095,1.0,21.66,1498,108.62,5.0,5.8,1,1,0,0
1495,Tata Zest Revotron 1.2 XT,Kolkata,2015,7445,1.0,17.57,1193,88.7,5.0,5.0,1,0,0,1
1496,Jaguar XJ 3.0L Portfolio LWB,Kochi,2016,17652,1.0,12.9,2993,270.88,5.0,58.73,0,1,0,0
1497,Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,28321,1.0,14.28,1798,138.03,5.0,17.49,0,0,0,1
1498,Maruti A-Star Vxi,Pune,2011,69000,2.0,19.0,998,66.1,5.0,1.95,1,0,0,1
1499,Honda Accord VTi-L (AT),Mumbai,2007,80000,1.0,11.1,2354,142.0,5.0,3.0,0,0,0,1
1500,Hyundai i20 Asta (o),Delhi,2014,42365,1.0,17.0,1197,80.0,5.0,5.5,1,0,0,1
1501,Toyota Fortuner 4x2 AT,Delhi,2013,123000,1.0,12.55,2982,168.5,7.0,16.5,0,1,0,0
1502,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,40000,2.0,11.74,1796,186.0,5.0,14.5,0,0,0,1
1503,Maruti Baleno Alpha 1.3,Hyderabad,2016,30112,1.0,27.39,1248,74.0,5.0,7.79,1,1,0,0
1504,Maruti Ertiga VDI,Kochi,2017,43775,1.0,20.77,1248,88.76,7.0,8.27,1,1,0,0
1505,Land Rover Range Rover Sport SE,Kochi,2019,26013,1.0,12.65,2993,255.0,5.0,97.07,0,1,0,0
1506,Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,2012,56000,1.0,12.9,1598,102.5,5.0,2.15,1,0,0,1
1507,Honda Civic 2006-2010 1.8 V AT,Hyderabad,2008,95000,2.0,12.9,1799,130.0,5.0,3.0,0,0,0,1
1508,BMW X3 xDrive20d,Coimbatore,2014,41089,1.0,16.09,1995,184.0,5.0,28.79,0,1,0,0
1509,Skoda Laura Ambition 2.0 TDI CR AT,Mumbai,2011,41988,1.0,20.0,1968,138.1,5.0,5.45,0,1,0,0
1510,Maruti Swift Dzire VDI,Delhi,2013,72486,1.0,23.4,1248,74.0,5.0,3.95,1,1,0,0
1511,Volvo V40 Cross Country D3,Pune,2013,92000,1.0,23.3,1984,150.0,5.0,16.0,0,1,0,0
1512,Maruti Swift Dzire ZXi,Delhi,2013,40000,1.0,17.5,1298,85.8,5.0,4.25,1,0,0,1
1513,Land Rover Range Rover 2.2L Pure,Bangalore,2014,56000,1.0,12.7,2179,187.7,5.0,34.5,0,1,0,0
1514,Honda Accord 2.4 AT,Mumbai,2008,125000,3.0,11.7,2354,177.6,5.0,2.6,0,0,0,1
1515,Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,2017,29219,1.0,12.99,2494,100.6,8.0,13.48,1,1,0,0
1516,Toyota Fortuner 4x4 MT,Hyderabad,2018,39927,1.0,12.55,2982,168.5,7.0,32.1,1,1,0,0
1517,Honda Jazz 1.2 E i VTEC,Kochi,2018,38593,1.0,18.7,1199,88.7,5.0,6.17,1,0,0,1
1518,Honda City 1.5 V MT,Kolkata,2015,32000,1.0,17.0,1497,118.0,5.0,5.5,1,0,0,1
1519,Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,1.0,28.4,1248,73.75,5.0,9.15,0,1,0,0
1520,Nissan Sunny 2011-2014 Diesel XL,Pune,2014,95000,1.0,21.64,1461,84.8,5.0,4.5,1,1,0,0
1521,Toyota Innova 2.5 G (Diesel) 8 Seater,Chennai,2014,194000,1.0,12.99,2494,100.6,8.0,10.5,1,1,0,0
1522,Honda Brio S MT,Coimbatore,2016,14821,1.0,19.4,1198,86.8,5.0,5.37,1,0,0,1
1523,Volkswagen Vento Petrol Trendline,Bangalore,2012,52000,1.0,15.04,1598,103.6,5.0,5.45,1,0,0,1
1524,Mahindra XUV500 W4,Mumbai,2016,33000,1.0,16.0,2179,140.0,7.0,9.25,1,1,0,0
1525,Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,29200,1.0,23.0,1498,98.96,5.0,7.7,1,1,0,0
1526,Skoda Yeti Ambition 4X2,Hyderabad,2012,99754,1.0,17.72,1968,108.49,5.0,7.99,1,1,0,0
1527,Hyundai i10 Sportz,Chennai,2012,49000,1.0,20.36,1197,78.9,5.0,3.0,1,0,0,1
1528,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2005,299322,1.0,12.8,2494,102.0,8.0,4.0,1,1,0,0
1529,Tata Zest Quadrajet 1.3 XT,Coimbatore,2018,38310,1.0,20.65,1248,88.7,5.0,6.69,1,1,0,0
1530,Maruti Swift VDI,Delhi,2014,56000,1.0,22.9,1248,74.0,5.0,4.25,1,1,0,0
1531,Skoda Rapid 1.5 TDI AT Style,Kolkata,2017,31300,1.0,21.72,1498,108.4,5.0,10.5,0,1,0,0
1532,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,11241,1.0,13.68,2393,147.8,8.0,22.55,1,1,0,0
1533,Hyundai Verna 1.6 SX VTVT,Pune,2014,48000,2.0,17.01,1591,121.3,5.0,5.2,1,0,0,1
1534,Honda City i VTEC VX Option,Coimbatore,2019,23882,1.0,17.4,1497,117.3,5.0,11.87,1,0,0,1
1535,Honda City i DTEC SV,Hyderabad,2014,65000,1.0,26.0,1498,98.6,5.0,6.99,1,1,0,0
1536,Volkswagen Vento Diesel Highline,Jaipur,2011,50000,1.0,20.54,1598,103.6,5.0,5.0,1,1,0,0
1537,Audi Q5 2008-2012 3.0 TDI,Chennai,2014,25000,1.0,12.19,2967,236.0,5.0,44.0,0,1,0,0
1538,Maruti Alto 800 LXI,Chennai,2015,21000,1.0,22.74,796,47.3,5.0,2.79,1,0,0,1
1539,Tata Manza ELAN Quadrajet BS IV,Pune,2012,148000,2.0,21.12,1248,88.8,5.0,2.9,1,1,0,0
1540,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Delhi,2016,68000,1.0,15.29,1591,121.3,5.0,9.85,1,0,0,1
1541,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Bangalore,2014,52000,1.0,12.0,2987,224.0,7.0,49.0,0,1,0,0
1542,Mahindra Thar CRDe,Jaipur,2016,19000,1.0,16.55,2498,105.0,6.0,9.25,1,1,0,0
1543,Hyundai Verna 1.6 CRDI,Mumbai,2011,74000,2.0,22.32,1582,126.3,5.0,3.75,1,1,0,0
1544,Ford Aspire Titanium Diesel,Coimbatore,2017,30279,1.0,26.1,1498,99.0,5.0,7.29,1,1,0,0
1545,Mini Cooper 3 DOOR D,Mumbai,2016,20000,1.0,20.7,1496,113.98,4.0,23.5,0,1,0,0
1546,Maruti Omni 8 Seater BSIV,Hyderabad,2013,34834,1.0,14.0,796,35.0,5.0,2.6,1,0,0,1
1547,Mahindra Verito 1.5 D4 BSIV,Pune,2015,90000,2.0,21.03,1461,65.0,5.0,3.1,1,1,0,0
1548,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Coimbatore,2016,38730,1.0,14.21,2143,203.0,5.0,29.98,0,1,0,0
1549,Renault Duster 110PS Diesel RxZ,Kochi,2016,57390,1.0,19.01,1461,108.45,5.0,6.73,1,1,0,0
1550,Maruti Swift Dzire Tour LDI,Kolkata,2016,100000,1.0,23.4,1248,74.0,5.0,3.5,1,1,0,0
1551,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,50000,1.0,16.47,1198,73.9,5.0,2.35,1,0,0,1
1552,Mahindra XUV500 W10 2WD,Coimbatore,2017,64961,1.0,16.0,2179,140.0,7.0,16.13,1,1,0,0
1553,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2014,72465,1.0,16.47,1198,74.0,5.0,5.9,1,0,0,1
1554,Maruti Ritz VXI,Hyderabad,2012,68776,1.0,21.1,1197,85.8,5.0,3.9,1,0,0,1
1556,Toyota Innova 2.5 GX 7 STR BSIV,Delhi,2012,68000,1.0,12.8,2494,102.0,7.0,6.95,1,1,0,0
1557,Honda City i DTec SV,Delhi,2015,33000,1.0,26.0,1498,98.6,5.0,7.0,1,1,0,0
1558,Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2017,22389,1.0,17.0,1198,73.75,5.0,7.23,1,0,0,1
1559,Maruti SX4 ZDI Leather,Mumbai,2012,90000,1.0,21.5,1248,88.8,5.0,3.81,1,1,0,0
1560,Maruti Swift ZXI,Chennai,2012,42000,3.0,18.6,1197,85.8,5.0,4.5,1,0,0,1
1561,Hyundai Creta 1.6 CRDi SX,Pune,2017,38767,1.0,19.67,1582,126.2,5.0,12.6,1,1,0,0
1562,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,1.0,12.07,2967,241.4,7.0,48.0,0,1,0,0
1563,Maruti Alto LXi BSIII,Coimbatore,2010,59136,1.0,19.7,796,46.3,5.0,2.96,1,0,0,1
1564,Honda Amaze SX i-DTEC,Kolkata,2014,36000,1.0,25.8,1498,98.6,5.0,3.25,1,1,0,0
1565,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2011,95000,2.0,18.33,1968,167.7,5.0,8.5,0,1,0,0
1566,Hyundai Elantra CRDi SX AT,Mumbai,2013,51000,1.0,19.5,1582,126.24,5.0,8.75,0,1,0,0
1567,Maruti Wagon R VXI BS IV,Kochi,2011,36411,1.0,18.9,998,67.1,5.0,3.08,1,0,0,1
1568,Land Rover Discovery Sport TD4 HSE 7S,Mumbai,2017,40000,1.0,12.81,1999,148.31,7.0,41.5,0,1,0,0
1569,Honda City i VTEC SV,Pune,2016,27300,1.0,17.8,1497,117.3,5.0,7.0,1,0,0,1
1570,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,29813,2.0,14.74,1991,181.03,5.0,11.5,0,0,0,1
1571,Maruti Wagon R LX BS IV,Pune,2011,71000,1.0,20.51,998,67.04,5.0,2.6,1,0,0,1
1572,Hyundai Verna 1.6 CRDI,Kolkata,2014,32000,1.0,22.32,1582,126.3,5.0,4.3,1,1,0,0
1573,Maruti Ertiga VXI CNG,Mumbai,2017,19234,1.0,17.5,1373,80.46,7.0,8.35,1,0,0,0
1574,Volkswagen Tiguan 2.0 TDI Highline,Jaipur,2017,50510,1.0,17.06,1968,141.0,5.0,24.9,0,1,0,0
1575,BMW X1 sDrive 20d Exclusive,Pune,2011,102000,1.0,15.06,1995,177.0,5.0,13.75,0,1,0,0
1576,Hyundai Grand i10 1.2 CRDi Sportz Option,Kolkata,2014,42277,1.0,24.0,1186,73.97,5.0,3.85,1,1,0,0
1577,Mercedes-Benz E-Class E250 CDI Avantgrade,Mumbai,2014,46000,1.0,13.0,2143,201.1,5.0,23.25,0,1,0,0
1579,Hyundai Grand i10 Asta Option,Bangalore,2015,50000,1.0,18.9,1197,82.0,5.0,5.75,1,0,0,1
1580,Hyundai i10 Magna 1.2,Mumbai,2008,62000,2.0,20.36,1197,78.9,5.0,1.65,1,0,0,1
1581,Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Mumbai,2012,78000,1.0,19.33,1968,138.1,5.0,6.5,1,1,0,0
1582,Skoda Yeti Elegance,Chennai,2011,79000,1.0,17.67,1968,138.08,5.0,7.5,1,1,0,0
1583,Audi Q7 45 TDI Quattro Premium Plus,Kochi,2019,6773,1.0,14.75,2967,245.0,7.0,72.94,0,1,0,0
1584,Toyota Fortuner 3.0 Diesel,Chennai,2010,135000,2.0,11.5,2982,171.0,7.0,11.0,1,1,0,0
1585,Maruti Wagon R VXI Minor ABS,Kochi,2013,36716,1.0,18.9,1061,67.0,5.0,3.02,1,0,0,1
1586,Hyundai EON Era,Coimbatore,2013,65060,1.0,21.1,814,55.2,5.0,3.32,1,0,0,1
1587,Honda Brio S MT,Delhi,2013,33000,1.0,19.4,1198,86.8,5.0,3.24,1,0,0,1
1588,Maruti Alto 800 VXI,Kolkata,2015,11110,1.0,22.74,796,47.3,5.0,2.35,1,0,0,1
1589,Mahindra Bolero ZLX,Jaipur,2013,63000,1.0,15.96,2523,62.1,7.0,5.5,1,1,0,0
1590,Honda City i VTEC SV,Mumbai,2015,27030,1.0,17.8,1497,117.3,5.0,6.75,1,0,0,1
1591,Skoda Rapid 1.6 MPI Elegance Black Package,Mumbai,2015,19600,1.0,15.0,1598,103.52,5.0,6.15,1,0,0,1
1592,Maruti Swift VVT VXI,Pune,2016,27755,1.0,22.0,1197,81.8,5.0,5.45,1,0,0,1
1593,Hyundai EON Magna Plus,Hyderabad,2013,20000,2.0,21.1,814,55.2,5.0,2.3,1,0,0,1
1594,Maruti Swift Dzire ZXI,Kochi,2015,24782,1.0,20.85,1197,83.14,5.0,6.21,1,0,0,1
1595,Nissan Micra XV CVT,Coimbatore,2014,47303,1.0,19.34,1198,76.0,5.0,5.21,0,0,0,1
1596,Audi Q7 4.2 FSI quattro,Delhi,2008,71000,1.0,8.3,4134,250.0,7.0,11.99,0,0,0,1
1597,Maruti Swift Vdi BSIII,Pune,2010,135000,1.0,17.8,1248,75.0,5.0,3.1,1,1,0,0
1598,Tata Xenon XT EX 4X2,Jaipur,2017,1000,1.0,13.49,2179,138.03,5.0,7.5,1,1,0,0
1599,Volkswagen Polo 1.5 TDI Comfortline,Kolkata,2016,29000,1.0,20.14,1498,88.8,5.0,4.0,1,1,0,0
1600,Honda City i VTEC SV,Kochi,2016,36367,1.0,17.8,1497,117.3,5.0,7.73,1,0,0,1
1601,Honda City i VTEC V,Bangalore,2015,38000,1.0,17.4,1497,117.3,5.0,7.8,1,0,0,1
1602,Maruti 800 AC BSIII,Hyderabad,2011,83969,1.0,16.1,796,37.0,4.0,1.3,1,0,0,1
1603,Volkswagen Polo 1.5 TDI Trendline,Jaipur,2014,82621,1.0,20.14,1498,88.8,5.0,4.42,1,1,0,0
1604,Chevrolet Captiva LTZ VCDi,Pune,2009,89000,1.0,12.5,1991,147.9,7.0,4.0,0,1,0,0
1605,Mahindra XUV500 W10 2WD,Kolkata,2016,54000,1.0,16.0,2179,140.0,7.0,13.0,1,1,0,0
1606,Honda Amaze VX i-DTEC,Kochi,2015,61691,1.0,25.8,1498,98.6,5.0,5.38,1,1,0,0
1607,Hyundai i20 1.2 Sportz Option,Chennai,2011,32200,2.0,17.0,1197,80.0,5.0,3.25,1,0,0,1
1608,Maruti Wagon R AMT VXI,Jaipur,2016,68630,1.0,20.51,998,67.0,5.0,3.87,0,0,0,1
1609,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Mumbai,2014,61000,2.0,16.96,1968,138.03,5.0,8.25,0,1,0,0
1610,Maruti Ciaz 1.4 Zeta,Mumbai,2018,32644,1.0,20.73,1373,91.1,5.0,9.28,1,0,0,1
1611,Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,Delhi,2012,85000,1.0,11.79,2179,120.0,7.0,6.25,0,1,0,0
1612,Chevrolet Aveo U-VA 1.2 LS,Mumbai,2008,75000,2.0,15.26,1150,74.9,5.0,1.15,1,0,0,1
1613,Maruti Ciaz ZXi Option,Kochi,2016,40347,1.0,20.73,1373,91.2,5.0,7.8,1,0,0,1
1614,Hyundai i20 1.4 CRDi Asta,Hyderabad,2012,60788,1.0,23.0,1396,90.0,5.0,4.5,1,1,0,0
1615,Honda Jazz 1.2 SV i VTEC,Kochi,2018,18664,1.0,18.7,1199,88.7,5.0,7.56,1,0,0,1
1616,Mahindra XUV500 W10 2WD,Coimbatore,2017,57847,1.0,16.0,2179,140.0,7.0,16.08,1,1,0,0
1617,Hyundai i20 1.2 Sportz,Bangalore,2012,52237,1.0,17.0,1197,80.0,5.0,4.5,1,0,0,1
1618,Hyundai Verna 1.6 SX,Chennai,2012,128000,1.0,22.32,1582,126.32,5.0,5.0,1,1,0,0
1619,Hyundai i10 Era 1.1,Delhi,2011,54000,1.0,19.81,1086,68.05,5.0,2.2,1,0,0,1
1620,Maruti Celerio VXI AT,Bangalore,2014,49800,1.0,23.1,998,67.04,5.0,4.0,0,0,0,1
1621,Skoda Fabia 1.2 TDI Ambition,Kolkata,2012,98000,1.0,20.86,1199,73.9,5.0,2.51,1,1,0,0
1622,Maruti Swift VDI BSIV,Delhi,2015,60095,1.0,25.2,1248,74.0,5.0,4.75,1,1,0,0
1623,Hyundai i10 Magna(O) with Sun Roof,Pune,2008,68000,2.0,16.0,1086,66.7,5.0,2.0,1,0,0,1
